Name,Time,Comparisons,Size
ExchangeSort,185.268449,21218467500,9000
ExchangeSort,247.237847,21258963000,9000
ExchangeSort,235.328024,21299458500,9000
ExchangeSort,242.45833,21339954000,9000
ExchangeSort,242.65151,21380449500,9000
ExchangeSort,234.348919,21420945000,9000
ExchangeSort,247.204742,21461440500,9000
ExchangeSort,234.522893,21501936000,9000
ExchangeSort,244.752755,21542431500,9000
ExchangeSort,247.052279,21582927000,9000
ExchangeSort,249.731949,21623422500,10000
ExchangeSort,293.314862,21673417500,10000
ExchangeSort,295.176901,21723412500,10000
ExchangeSort,298.982064,21773407500,10000
ExchangeSort,291.352882,21823402500,10000
ExchangeSort,293.974933,21873397500,10000
ExchangeSort,308.456591,21923392500,10000
ExchangeSort,300.829435,21973387500,10000
ExchangeSort,308.895125,22023382500,10000
ExchangeSort,301.074788,22073377500,10000
ExchangeSort,291.738475,22123372500,25000
ExchangeSort,2002.230032,22435860000,25000
ExchangeSort,1981.919769,22748347500,25000
ExchangeSort,1992.80125,23060835000,25000
ExchangeSort,1979.220474,23373322500,25000
ExchangeSort,1984.88523,23685810000,25000
ExchangeSort,1987.45951,23998297500,25000
ExchangeSort,1982.063083,24310785000,25000
ExchangeSort,2033.721116,24623272500,25000
ExchangeSort,2127.705337,24935760000,25000
InsertionSort,0,0,100
InsertionSort,0.150648,2541,100
InsertionSort,0.180959,5082,100
InsertionSort,0.177397,7623,100
InsertionSort,0.170622,10164,100
InsertionSort,0.150228,12705,100
InsertionSort,0.163079,15246,100
InsertionSort,0.142616,17787,100
InsertionSort,0.140311,20328,100
InsertionSort,0.164476,22869,100
InsertionSort,0.17174,25410,1000
InsertionSort,4.720852,278620,1000
InsertionSort,3.610724,531830,1000
InsertionSort,2.950166,785040,1000
InsertionSort,5.199613,1038250,1000
InsertionSort,12.741633,1291460,1000
InsertionSort,1.79541,1544670,1000
InsertionSort,1.02094,1797880,1000
InsertionSort,0.967442,2051090,1000
InsertionSort,1.050832,2304300,1000
InsertionSort,1.054603,2557510,2000
InsertionSort,3.493111,3549336,2000
InsertionSort,6.189963,4541162,2000
InsertionSort,2.343524,5532988,2000
InsertionSort,1.975531,6524814,2000
InsertionSort,1.986077,7516640,2000
InsertionSort,2.068978,8508466,2000
InsertionSort,1.912883,9500292,2000
InsertionSort,2.000464,10492118,2000
InsertionSort,2.027982,11483944,2000
InsertionSort,1.911696,12475770,3000
InsertionSort,5.331404,14733294,3000
InsertionSort,4.451054,16990818,3000
InsertionSort,4.530534,19248342,3000
InsertionSort,4.589899,21505866,3000
InsertionSort,7.293455,23763390,3000
InsertionSort,4.497638,26020914,3000
InsertionSort,5.531289,28278438,3000
InsertionSort,4.649333,30535962,3000
InsertionSort,4.447283,32793486,3000
InsertionSort,4.366198,35051010,4000
InsertionSort,7.875652,39069840,4000
InsertionSort,7.967982,43088670,4000
InsertionSort,7.884382,47107500,4000
InsertionSort,7.9471,51126330,4000
InsertionSort,10.841392,55145160,4000
InsertionSort,8.152014,59163990,4000
InsertionSort,7.964001,63182820,4000
InsertionSort,10.669373,67201650,4000
InsertionSort,8.208655,71220480,4000
InsertionSort,7.895417,75239310,5000
InsertionSort,12.466249,81478232,5000
InsertionSort,15.329882,87717154,5000
InsertionSort,12.3471,93956076,5000
InsertionSort,17.932865,100194998,5000
InsertionSort,12.787239,106433920,5000
InsertionSort,12.50089,112672842,5000
InsertionSort,12.417988,118911764,5000
InsertionSort,12.384884,125150686,5000
InsertionSort,12.433214,131389608,5000
InsertionSort,12.36498,137628530,6000
InsertionSort,18.370631,146631529,6000
InsertionSort,18.542301,155634528,6000
InsertionSort,18.738555,164637527,6000
InsertionSort,18.778504,173640526,6000
InsertionSort,18.7498,182643525,6000
InsertionSort,18.533501,191646524,6000
InsertionSort,18.383342,200649523,6000
InsertionSort,18.346955,209652522,6000
InsertionSort,18.509126,218655521,6000
InsertionSort,19.094326,227658520,7000
InsertionSort,27.41375,240002603,7000
InsertionSort,25.354479,252346686,7000
InsertionSort,27.550498,264690769,7000
InsertionSort,25.374384,277034852,7000
InsertionSort,25.284289,289378935,7000
InsertionSort,25.286943,301723018,7000
InsertionSort,25.383674,314067101,7000
InsertionSort,25.373546,326411184,7000
InsertionSort,27.868486,338755267,7000
InsertionSort,25.227577,351099350,8000
InsertionSort,32.672728,366940476,8000
InsertionSort,32.61022,382781602,8000
InsertionSort,33.707427,398622728,8000
InsertionSort,33.113357,414463854,8000
InsertionSort,36.011141,430304980,8000
InsertionSort,36.86949,446146106,8000
InsertionSort,36.49982,461987232,8000
InsertionSort,33.286283,477828358,8000
InsertionSort,33.848925,493669484,8000
InsertionSort,35.650271,509510610,9000
InsertionSort,44.597358,529567583,9000
InsertionSort,46.072894,549624556,9000
InsertionSort,43.01671,569681529,9000
InsertionSort,45.829777,589738502,9000
InsertionSort,45.667187,609795475,9000
InsertionSort,43.768761,629852448,9000
InsertionSort,42.920469,649909421,9000
InsertionSort,44.626832,669966394,9000
InsertionSort,43.359491,690023367,9000
InsertionSort,43.199275,710080340,10000
InsertionSort,56.158534,735000744,10000
InsertionSort,56.686255,759921148,10000
InsertionSort,55.707359,784841552,10000
InsertionSort,55.289988,809761956,10000
InsertionSort,56.956191,834682360,10000
InsertionSort,58.140978,859602764,10000
InsertionSort,55.459073,884523168,10000
InsertionSort,56.40689,909443572,10000
InsertionSort,55.459284,934363976,10000
InsertionSort,55.303537,959284380,25000
InsertionSort,422.72286,1115673262,25000
InsertionSort,412.650561,1272062144,25000
InsertionSort,410.286433,1428451026,25000
InsertionSort,413.256852,1584839908,25000
InsertionSort,408.562821,1741228790,25000
InsertionSort,413.206148,1897617672,25000
InsertionSort,425.711019,2054006554,25000
InsertionSort,417.020529,2210395436,25000
InsertionSort,415.877297,2366784318,25000
InsertionSort,416.392866,2523173200,100
InsertionSort,0.01299,2523175741,100
InsertionSort,0.012851,2523178282,100
InsertionSort,0.01313,2523180823,100
InsertionSort,0.011454,2523183364,100
InsertionSort,0.0132,2523185905,100
InsertionSort,0.012362,2523188446,100
InsertionSort,0.01306,2523190987,100
InsertionSort,0.014108,2523193528,100
InsertionSort,0.012432,2523196069,100
InsertionSort,0.012571,2523198610,1000
InsertionSort,0.534984,2523451820,1000
InsertionSort,0.516267,2523705030,1000
InsertionSort,0.557054,2523958240,1000
InsertionSort,0.639607,2524211450,1000
InsertionSort,0.621238,2524464660,1000
InsertionSort,1.082401,2524717870,1000
InsertionSort,0.648057,2524971080,1000
InsertionSort,0.646591,2525224290,1000
InsertionSort,0.605523,2525477500,1000
InsertionSort,0.667962,2525730710,2000
InsertionSort,2.099569,2526722536,2000
InsertionSort,2.007937,2527714362,2000
InsertionSort,2.267257,2528706188,2000
InsertionSort,1.935581,2529698014,2000
InsertionSort,2.131277,2530689840,2000
InsertionSort,3.771359,2531681666,2000
InsertionSort,1.927899,2532673492,2000
InsertionSort,1.985308,2533665318,2000
InsertionSort,2.027143,2534657144,2000
InsertionSort,1.90115,2535648970,3000
InsertionSort,4.801658,2537906494,3000
InsertionSort,4.339937,2540164018,3000
InsertionSort,4.38722,2542421542,3000
InsertionSort,4.739359,2544679066,3000
InsertionSort,5.250946,2546936590,3000
InsertionSort,5.748356,2549194114,3000
InsertionSort,6.147918,2551451638,3000
InsertionSort,6.251283,2553709162,3000
InsertionSort,4.865074,2555966686,3000
InsertionSort,4.483321,2558224210,4000
InsertionSort,9.731824,2562243040,4000
InsertionSort,8.02134,2566261870,4000
InsertionSort,8.249512,2570280700,4000
InsertionSort,8.869843,2574299530,4000
InsertionSort,8.076376,2578318360,4000
InsertionSort,8.074769,2582337190,4000
InsertionSort,8.01303,2586356020,4000
InsertionSort,8.117093,2590374850,4000
InsertionSort,8.235684,2594393680,4000
InsertionSort,8.079449,2598412510,5000
InsertionSort,12.6463,2604651432,5000
InsertionSort,12.510808,2610890354,5000
InsertionSort,12.53651,2617129276,5000
InsertionSort,12.4483,2623368198,5000
InsertionSort,12.632262,2629607120,5000
InsertionSort,13.812999,2635846042,5000
InsertionSort,13.549488,2642084964,5000
InsertionSort,13.136446,2648323886,5000
InsertionSort,12.984821,2654562808,5000
InsertionSort,13.071214,2660801730,6000
InsertionSort,22.445869,2669804729,6000
InsertionSort,21.779863,2678807728,6000
InsertionSort,18.61759,2687810727,6000
InsertionSort,18.339342,2696813726,6000
InsertionSort,18.618638,2705816725,6000
InsertionSort,20.159685,2714819724,6000
InsertionSort,18.426155,2723822723,6000
InsertionSort,18.569679,2732825722,6000
InsertionSort,18.479862,2741828721,6000
InsertionSort,18.930409,2750831720,7000
InsertionSort,26.119939,2763175803,7000
InsertionSort,27.245502,2775519886,7000
InsertionSort,25.275279,2787863969,7000
InsertionSort,25.209978,2800208052,7000
InsertionSort,25.218499,2812552135,7000
InsertionSort,25.697191,2824896218,7000
InsertionSort,25.373406,2837240301,7000
InsertionSort,25.486619,2849584384,7000
InsertionSort,25.120232,2861928467,7000
InsertionSort,25.351895,2874272550,8000
InsertionSort,34.269649,2890113676,8000
InsertionSort,32.959846,2905954802,8000
InsertionSort,32.61504,2921795928,8000
InsertionSort,32.704296,2937637054,8000
InsertionSort,35.199306,2953478180,8000
InsertionSort,33.156309,2969319306,8000
InsertionSort,32.717287,2985160432,8000
InsertionSort,32.55763,3001001558,8000
InsertionSort,32.987572,3016842684,8000
InsertionSort,32.664976,3032683810,9000
InsertionSort,42.720583,3052740783,9000
InsertionSort,43.001065,3072797756,9000
InsertionSort,42.618126,3092854729,9000
InsertionSort,43.169593,3112911702,9000
InsertionSort,42.850628,3132968675,9000
InsertionSort,43.402234,3153025648,9000
InsertionSort,43.373949,3173082621,9000
InsertionSort,43.217644,3193139594,9000
InsertionSort,43.394692,3213196567,9000
InsertionSort,44.982183,3233253540,10000
InsertionSort,55.899493,3258173944,10000
InsertionSort,55.353055,3283094348,10000
InsertionSort,55.19256,3308014752,10000
InsertionSort,56.355557,3332935156,10000
InsertionSort,55.071176,3357855560,10000
InsertionSort,57.020375,3382775964,10000
InsertionSort,55.013976,3407696368,10000
InsertionSort,55.370515,3432616772,10000
InsertionSort,57.326211,3457537176,10000
InsertionSort,54.735518,3482457580,25000
InsertionSort,430.165077,3638846462,25000
InsertionSort,406.075633,3795235344,25000
InsertionSort,409.660446,3951624226,25000
InsertionSort,413.515195,4108013108,25000
InsertionSort,456.094979,4264401990,25000
InsertionSort,408.812852,4420790872,25000
InsertionSort,413.089583,4577179754,25000
InsertionSort,417.212173,4733568636,25000
InsertionSort,417.119075,4889957518,25000
InsertionSort,412.979582,5046346400,100
InsertionSort,0.014178,5046348941,100
InsertionSort,0.012292,5046351482,100
InsertionSort,0.012292,5046354023,100
InsertionSort,0.007892,5046356564,100
InsertionSort,0.011873,5046359105,100
InsertionSort,0.011315,5046361646,100
InsertionSort,0.009917,5046364187,100
InsertionSort,0.009847,5046366728,100
InsertionSort,0.012362,5046369269,100
InsertionSort,0.011803,5046371810,1000
InsertionSort,0.498457,5046625020,1000
InsertionSort,0.574654,5046878230,1000
InsertionSort,0.493149,5047131440,1000
InsertionSort,0.493499,5047384650,1000
InsertionSort,0.534774,5047637860,1000
InsertionSort,0.675575,5047891070,1000
InsertionSort,0.530305,5048144280,1000
InsertionSort,0.581708,5048397490,1000
InsertionSort,0.578286,5048650700,1000
InsertionSort,0.508096,5048903910,2000
InsertionSort,2.22228,5049895736,2000
InsertionSort,1.924407,5050887562,2000
InsertionSort,1.919448,5051879388,2000
InsertionSort,1.913581,5052871214,2000
InsertionSort,1.912673,5053863040,2000
InsertionSort,1.921264,5054854866,2000
InsertionSort,1.970223,5055846692,2000
InsertionSort,1.918609,5056838518,2000
InsertionSort,4.060991,5057830344,2000
InsertionSort,1.973994,5058822170,3000
InsertionSort,4.575163,5061079694,3000
InsertionSort,4.336865,5063337218,3000
InsertionSort,4.355512,5065594742,3000
InsertionSort,7.219423,5067852266,3000
InsertionSort,4.446236,5070109790,3000
InsertionSort,4.355721,5072367314,3000
InsertionSort,4.432197,5074624838,3000
InsertionSort,4.747741,5076882362,3000
InsertionSort,4.43534,5079139886,3000
InsertionSort,4.361169,5081397410,4000
InsertionSort,8.331995,5085416240,4000
InsertionSort,7.884732,5089435070,4000
InsertionSort,7.857214,5093453900,4000
InsertionSort,7.869086,5097472730,4000
InsertionSort,7.971265,5101491560,4000
InsertionSort,8.129664,5105510390,4000
InsertionSort,7.960789,5109529220,4000
InsertionSort,7.901773,5113548050,4000
InsertionSort,8.030141,5117566880,4000
InsertionSort,7.886617,5121585710,5000
InsertionSort,12.458008,5127824632,5000
InsertionSort,13.043278,5134063554,5000
InsertionSort,12.473653,5140302476,5000
InsertionSort,12.415754,5146541398,5000
InsertionSort,12.435868,5152780320,5000
InsertionSort,12.339347,5159019242,5000
InsertionSort,12.418199,5165258164,5000
InsertionSort,12.543493,5171497086,5000
InsertionSort,12.410097,5177736008,5000
InsertionSort,12.354293,5183974930,6000
InsertionSort,18.564022,5192977929,6000
InsertionSort,21.650657,5201980928,6000
InsertionSort,19.256358,5210983927,6000
InsertionSort,18.31357,5219986926,6000
InsertionSort,18.448434,5228989925,6000
InsertionSort,18.417913,5237992924,6000
InsertionSort,18.38418,5246995923,6000
InsertionSort,18.47658,5255998922,6000
InsertionSort,18.455767,5265001921,6000
InsertionSort,18.454999,5274004920,7000
InsertionSort,25.470486,5286349003,7000
InsertionSort,27.047991,5298693086,7000
InsertionSort,25.125679,5311037169,7000
InsertionSort,25.281984,5323381252,7000
InsertionSort,25.104447,5335725335,7000
InsertionSort,25.349241,5348069418,7000
InsertionSort,25.421317,5360413501,7000
InsertionSort,26.339521,5372757584,7000
InsertionSort,25.295464,5385101667,7000
InsertionSort,25.187629,5397445750,8000
InsertionSort,32.568664,5413286876,8000
InsertionSort,32.823306,5429128002,8000
InsertionSort,35.282137,5444969128,8000
InsertionSort,32.719731,5460810254,8000
InsertionSort,32.671331,5476651380,8000
InsertionSort,32.751369,5492492506,8000
InsertionSort,32.640601,5508333632,8000
InsertionSort,34.009001,5524174758,8000
InsertionSort,38.598132,5540015884,8000
InsertionSort,35.12269,5555857010,9000
InsertionSort,42.867041,5575913983,9000
InsertionSort,43.137815,5595970956,9000
InsertionSort,45.996977,5616027929,9000
InsertionSort,43.115815,5636084902,9000
InsertionSort,43.042831,5656141875,9000
InsertionSort,43.432894,5676198848,9000
InsertionSort,45.12473,5696255821,9000
InsertionSort,43.035358,5716312794,9000
InsertionSort,42.794965,5736369767,9000
InsertionSort,47.029022,5756426740,10000
InsertionSort,55.420591,5781347144,10000
InsertionSort,56.387055,5806267548,10000
InsertionSort,55.064052,5831187952,10000
InsertionSort,60.566566,5856108356,10000
InsertionSort,56.546223,5881028760,10000
InsertionSort,56.25303,5905949164,10000
InsertionSort,56.137931,5930869568,10000
InsertionSort,55.856191,5955789972,10000
InsertionSort,59.791049,5980710376,10000
InsertionSort,55.599524,6005630780,25000
InsertionSort,411.310586,6162019662,25000
InsertionSort,417.228377,6318408544,25000
InsertionSort,488.908926,6474797426,25000
InsertionSort,547.553041,6631186308,25000
InsertionSort,625.997648,6787575190,25000
InsertionSort,464.61785,6943964072,25000
InsertionSort,447.8616,7100352954,25000
InsertionSort,443.414666,7256741836,25000
InsertionSort,438.204855,7413130718,25000
InsertionSort,438.16295,7569519600,100
InsertionSort,0.015714,7569522141,100
InsertionSort,0.010476,7569524682,100
InsertionSort,0.013619,7569527223,100
InsertionSort,0.011733,7569529764,100
InsertionSort,0.0132,7569532305,100
InsertionSort,0.012921,7569534846,100
InsertionSort,0.012153,7569537387,100
InsertionSort,0.011384,7569539928,100
InsertionSort,0.013619,7569542469,100
InsertionSort,0.009639,7569545010,1000
InsertionSort,0.488749,7569798220,1000
InsertionSort,0.611531,7570051430,1000
InsertionSort,0.670896,7570304640,1000
InsertionSort,0.579054,7570557850,1000
InsertionSort,0.603219,7570811060,1000
InsertionSort,0.953613,7571064270,1000
InsertionSort,0.68186,7571317480,1000
InsertionSort,0.584152,7571570690,1000
InsertionSort,0.653714,7571823900,1000
InsertionSort,0.61642,7572077110,2000
InsertionSort,2.564712,7573068936,2000
InsertionSort,4.180838,7574060762,2000
InsertionSort,1.99341,7575052588,2000
InsertionSort,1.989708,7576044414,2000
InsertionSort,2.381937,7577036240,2000
InsertionSort,2.085321,7578028066,2000
InsertionSort,2.113047,7579019892,2000
InsertionSort,1.898077,7580011718,2000
InsertionSort,1.990337,7581003544,2000
InsertionSort,1.986425,7581995370,3000
InsertionSort,4.585639,7584252894,3000
InsertionSort,4.522711,7586510418,3000
InsertionSort,4.584102,7588767942,3000
InsertionSort,4.52809,7591025466,3000
InsertionSort,5.612445,7593282990,3000
InsertionSort,4.686839,7595540514,3000
InsertionSort,5.675163,7597798038,3000
InsertionSort,4.427239,7600055562,3000
InsertionSort,4.346013,7602313086,3000
InsertionSort,5.358432,7604570610,4000
InsertionSort,7.996268,7608589440,4000
InsertionSort,8.333671,7612608270,4000
InsertionSort,11.085837,7616627100,4000
InsertionSort,7.994801,7620645930,4000
InsertionSort,10.684459,7624664760,4000
InsertionSort,8.218572,7628683590,4000
InsertionSort,10.380509,7632702420,4000
InsertionSort,8.128478,7636721250,4000
InsertionSort,8.824305,7640740080,4000
InsertionSort,8.108921,7644758910,5000
InsertionSort,12.510109,7650997832,5000
InsertionSort,14.163043,7657236754,5000
InsertionSort,12.703849,7663475676,5000
InsertionSort,15.705138,7669714598,5000
InsertionSort,14.796294,7675953520,5000
InsertionSort,12.686598,7682192442,5000
InsertionSort,13.330954,7688431364,5000
InsertionSort,12.54524,7694670286,5000
InsertionSort,12.510459,7700909208,5000
InsertionSort,12.933138,7707148130,6000
InsertionSort,18.553824,7716151129,6000
InsertionSort,18.480351,7725154128,6000
InsertionSort,18.510523,7734157127,6000
InsertionSort,20.466079,7743160126,6000
InsertionSort,22.708613,7752163125,6000
InsertionSort,21.520263,7761166124,6000
InsertionSort,18.761393,7770169123,6000
InsertionSort,28.899483,7779172122,6000
InsertionSort,18.527215,7788175121,6000
InsertionSort,18.50326,7797178120,7000
InsertionSort,28.405496,7809522203,7000
InsertionSort,28.339147,7821866286,7000
InsertionSort,28.677178,7834210369,7000
InsertionSort,26.977591,7846554452,7000
InsertionSort,42.258164,7858898535,7000
InsertionSort,25.776181,7871242618,7000
InsertionSort,27.950409,7883586701,7000
InsertionSort,30.574766,7895930784,7000
InsertionSort,27.530175,7908274867,7000
InsertionSort,30.130296,7920618950,8000
InsertionSort,33.850112,7936460076,8000
InsertionSort,37.161915,7952301202,8000
InsertionSort,34.061243,7968142328,8000
InsertionSort,34.268602,7983983454,8000
InsertionSort,34.86337,7999824580,8000
InsertionSort,34.613897,8015665706,8000
InsertionSort,35.943674,8031506832,8000
InsertionSort,34.519681,8047347958,8000
InsertionSort,34.609636,8063189084,8000
InsertionSort,39.651687,8079030210,9000
InsertionSort,45.080031,8099087183,9000
InsertionSort,47.410356,8119144156,9000
InsertionSort,46.690432,8139201129,9000
InsertionSort,45.803028,8159258102,9000
InsertionSort,45.201765,8179315075,9000
InsertionSort,45.647142,8199372048,9000
InsertionSort,46.604806,8219429021,9000
InsertionSort,47.988082,8239485994,9000
InsertionSort,45.913517,8259542967,9000
InsertionSort,46.569676,8279599940,10000
InsertionSort,60.153036,8304520344,10000
InsertionSort,59.563296,8329440748,10000
InsertionSort,59.436395,8354361152,10000
InsertionSort,58.615061,8379281556,10000
InsertionSort,57.823132,8404201960,10000
InsertionSort,59.420332,8429122364,10000
InsertionSort,58.112204,8454042768,10000
InsertionSort,60.16449,8478963172,10000
InsertionSort,57.780667,8503883576,10000
InsertionSort,75.286523,8528803980,25000
InsertionSort,432.529064,8685192862,25000
InsertionSort,442.198519,8841581744,25000
InsertionSort,448.693759,8997970626,25000
InsertionSort,441.842259,9154359508,25000
InsertionSort,436.317535,9310748390,25000
InsertionSort,484.331179,9467137272,25000
InsertionSort,433.741719,9623526154,25000
InsertionSort,431.148162,9779915036,25000
InsertionSort,430.696639,9936303918,25000
InsertionSort,437.159402,10092692800,100
InsertionSort,0.012502,10092695341,100
InsertionSort,0.012642,10092697882,100
InsertionSort,0.012641,10092700423,100
InsertionSort,0.009988,10092702964,100
InsertionSort,0.012991,10092705505,100
InsertionSort,0.01327,10092708046,100
InsertionSort,0.013828,10092710587,100
InsertionSort,0.012781,10092713128,100
InsertionSort,0.012711,10092715669,100
InsertionSort,0.012641,10092718210,1000
InsertionSort,0.724953,10092971420,1000
InsertionSort,1.14414,10093224630,1000
InsertionSort,0.834534,10093477840,1000
InsertionSort,0.919809,10093731050,1000
InsertionSort,0.899556,10093984260,1000
InsertionSort,0.627035,10094237470,1000
InsertionSort,0.565924,10094490680,1000
InsertionSort,0.525626,10094743890,1000
InsertionSort,0.593581,10094997100,1000
InsertionSort,0.553701,10095250310,2000
InsertionSort,3.368724,10096242136,2000
InsertionSort,3.849441,10097233962,2000
InsertionSort,2.170528,10098225788,2000
InsertionSort,2.183937,10099217614,2000
InsertionSort,2.121149,10100209440,2000
InsertionSort,2.371321,10101201266,2000
InsertionSort,1.922102,10102193092,2000
InsertionSort,3.615823,10103184918,2000
InsertionSort,2.005493,10104176744,2000
InsertionSort,1.926153,10105168570,3000
InsertionSort,4.596184,10107426094,3000
InsertionSort,5.145626,10109683618,3000
InsertionSort,4.375067,10111941142,3000
InsertionSort,4.552953,10114198666,3000
InsertionSort,4.551626,10116456190,3000
InsertionSort,7.336407,10118713714,3000
InsertionSort,6.067741,10120971238,3000
InsertionSort,4.516286,10123228762,3000
InsertionSort,4.847474,10125486286,3000
InsertionSort,4.612388,10127743810,4000
InsertionSort,8.498287,10131762640,4000
InsertionSort,9.960344,10135781470,4000
InsertionSort,8.826052,10139800300,4000
InsertionSort,8.873195,10143819130,4000
InsertionSort,8.594318,10147837960,4000
InsertionSort,9.333448,10151856790,4000
InsertionSort,8.143213,10155875620,4000
InsertionSort,8.009468,10159894450,4000
InsertionSort,8.755233,10163913280,4000
InsertionSort,15.566224,10167932110,5000
InsertionSort,12.558999,10174171032,5000
InsertionSort,12.620389,10180409954,5000
InsertionSort,12.989501,10186648876,5000
InsertionSort,14.315157,10192887798,5000
InsertionSort,12.5231,10199126720,5000
InsertionSort,17.243253,10205365642,5000
InsertionSort,15.285323,10211604564,5000
InsertionSort,12.47023,10217843486,5000
InsertionSort,15.217297,10224082408,5000
InsertionSort,12.97637,10230321330,6000
InsertionSort,18.955412,10239324329,6000
InsertionSort,19.830593,10248327328,6000
InsertionSort,18.552777,10257330327,6000
InsertionSort,21.238384,10266333326,6000
InsertionSort,22.713711,10275336325,6000
InsertionSort,18.832212,10284339324,6000
InsertionSort,18.544746,10293342323,6000
InsertionSort,18.751126,10302345322,6000
InsertionSort,20.595774,10311348321,6000
InsertionSort,18.384669,10320351320,7000
InsertionSort,25.445203,10332695403,7000
InsertionSort,25.344562,10345039486,7000
InsertionSort,33.859471,10357383569,7000
InsertionSort,25.382346,10369727652,7000
InsertionSort,26.401679,10382071735,7000
InsertionSort,25.478308,10394415818,7000
InsertionSort,35.698392,10406759901,7000
InsertionSort,25.306358,10419103984,7000
InsertionSort,27.286918,10431448067,7000
InsertionSort,25.341209,10443792150,8000
InsertionSort,33.351864,10459633276,8000
InsertionSort,35.296944,10475474402,8000
InsertionSort,33.781039,10491315528,8000
InsertionSort,37.288747,10507156654,8000
InsertionSort,37.070075,10522997780,8000
InsertionSort,34.529319,10538838906,8000
InsertionSort,33.10721,10554680032,8000
InsertionSort,32.832036,10570521158,8000
InsertionSort,32.770715,10586362284,8000
InsertionSort,32.705762,10602203410,9000
InsertionSort,47.161231,10622260383,9000
InsertionSort,47.528247,10642317356,9000
InsertionSort,44.505237,10662374329,9000
InsertionSort,56.155181,10682431302,9000
InsertionSort,42.649554,10702488275,9000
InsertionSort,43.00805,10722545248,9000
InsertionSort,42.932831,10742602221,9000
InsertionSort,43.064202,10762659194,9000
InsertionSort,43.074189,10782716167,9000
InsertionSort,51.074438,10802773140,10000
InsertionSort,55.877004,10827693544,10000
InsertionSort,55.242915,10852613948,10000
InsertionSort,56.079055,10877534352,10000
InsertionSort,55.650927,10902454756,10000
InsertionSort,55.338946,10927375160,10000
InsertionSort,55.846763,10952295564,10000
InsertionSort,55.635283,10977215968,10000
InsertionSort,57.390115,11002136372,10000
InsertionSort,56.549016,11027056776,10000
InsertionSort,56.304153,11051977180,25000
InsertionSort,414.484383,11208366062,25000
InsertionSort,411.189969,11364754944,25000
InsertionSort,432.294048,11521143826,25000
InsertionSort,423.338581,11677532708,25000
InsertionSort,407.549074,11833921590,25000
InsertionSort,438.371567,11990310472,25000
InsertionSort,424.048377,12146699354,25000
InsertionSort,412.363931,12303088236,25000
InsertionSort,415.35684,12459477118,25000
MergeSort,0.131232,547,100
MergeSort,0.104761,1094,100
MergeSort,0.073822,1641,100
MergeSort,0.040997,2188,100
MergeSort,0.031638,2735,100
MergeSort,0.034012,3282,100
MergeSort,0.034781,3829,100
MergeSort,0.019416,4376,100
MergeSort,0.028495,4923,100
MergeSort,0.028985,5470,1000
MergeSort,0.329302,14189,1000
MergeSort,0.324412,22908,1000
MergeSort,0.988604,31627,1000
MergeSort,1.240171,40346,1000
MergeSort,0.942927,49065,1000
MergeSort,1.205949,57784,1000
MergeSort,1.498933,66503,1000
MergeSort,1.307918,75222,1000
MergeSort,0.902629,83941,1000
MergeSort,1.087848,92660,2000
MergeSort,2.793232,112041,2000
MergeSort,1.837804,131422,2000
MergeSort,1.721727,150803,2000
MergeSort,1.653352,170184,2000
MergeSort,0.437206,189565,2000
MergeSort,0.734661,208946,2000
MergeSort,0.355212,228327,2000
MergeSort,0.323854,247708,2000
MergeSort,0.226077,267089,2000
MergeSort,0.239137,286470,3000
MergeSort,0.419118,317440,3000
MergeSort,0.358705,348410,3000
MergeSort,0.364361,379380,3000
MergeSort,0.510609,410350,3000
MergeSort,0.364362,441320,3000
MergeSort,0.425124,472290,3000
MergeSort,0.430501,503260,3000
MergeSort,0.360241,534230,3000
MergeSort,0.366178,565200,3000
MergeSort,0.597282,596170,4000
MergeSort,0.484489,638978,4000
MergeSort,0.487562,681786,4000
MergeSort,0.503835,724594,4000
MergeSort,0.487772,767402,4000
MergeSort,0.495105,810210,4000
MergeSort,0.543854,853018,4000
MergeSort,0.76134,895826,4000
MergeSort,0.662095,938634,4000
MergeSort,0.597143,981442,4000
MergeSort,0.491264,1024250,5000
MergeSort,0.698552,1079474,5000
MergeSort,0.692756,1134698,5000
MergeSort,0.630248,1189922,5000
MergeSort,0.693175,1245146,5000
MergeSort,0.645893,1300370,5000
MergeSort,0.682838,1355594,5000
MergeSort,0.620191,1410818,5000
MergeSort,0.641074,1466042,5000
MergeSort,0.610832,1521266,5000
MergeSort,0.92414,1576490,6000
MergeSort,0.764971,1644351,6000
MergeSort,0.76595,1712212,6000
MergeSort,0.776704,1780073,6000
MergeSort,0.822381,1847934,6000
MergeSort,0.795702,1915795,6000
MergeSort,0.764692,1983656,6000
MergeSort,1.259867,2051517,6000
MergeSort,1.121092,2119378,6000
MergeSort,0.89341,2187239,6000
MergeSort,0.784387,2255100,7000
MergeSort,1.450533,2335830,7000
MergeSort,0.962692,2416560,7000
MergeSort,0.960038,2497290,7000
MergeSort,1.412959,2578020,7000
MergeSort,0.934755,2658750,7000
MergeSort,1.022895,2739480,7000
MergeSort,0.908775,2820210,7000
MergeSort,0.968838,2900940,7000
MergeSort,0.937619,2981670,7000
MergeSort,0.940901,3062400,8000
MergeSort,1.058514,3155996,8000
MergeSort,1.682197,3249592,8000
MergeSort,1.048667,3343188,8000
MergeSort,1.121302,3436784,8000
MergeSort,1.233466,3530380,8000
MergeSort,1.197289,3623976,8000
MergeSort,1.070877,3717572,8000
MergeSort,1.049574,3811168,8000
