Name,Time,Size
InsertionSort,17.525691,6000
InsertionSort,16.647577,6000
InsertionSort,16.695348,6000
InsertionSort,17.044345,6000
InsertionSort,16.519488,6000
InsertionSort,16.558459,6000
InsertionSort,16.586256,6000
InsertionSort,16.603576,7000
InsertionSort,23.810358,7000
InsertionSort,22.902003,7000
InsertionSort,22.946771,7000
InsertionSort,22.935178,7000
InsertionSort,22.826295,7000
InsertionSort,23.119838,7000
InsertionSort,22.826016,7000
InsertionSort,22.85954,7000
InsertionSort,24.037692,7000
InsertionSort,23.03093,8000
InsertionSort,31.084398,8000
InsertionSort,30.210334,8000
InsertionSort,30.329134,8000
InsertionSort,33.034716,8000
InsertionSort,30.893731,8000
InsertionSort,29.930131,8000
InsertionSort,29.897236,8000
InsertionSort,32.225325,8000
InsertionSort,32.327084,8000
InsertionSort,30.580842,9000
InsertionSort,38.297744,9000
InsertionSort,39.011453,9000
InsertionSort,41.044812,9000
InsertionSort,38.758348,9000
InsertionSort,39.394043,9000
InsertionSort,38.916748,9000
InsertionSort,38.681592,9000
InsertionSort,38.560277,9000
InsertionSort,40.98831,9000
InsertionSort,38.351383,10000
InsertionSort,49.70506,10000
InsertionSort,49.720984,10000
InsertionSort,51.541397,10000
InsertionSort,48.58327,10000
InsertionSort,48.650666,10000
InsertionSort,48.802082,10000
InsertionSort,49.591848,10000
InsertionSort,49.384349,10000
InsertionSort,49.961099,10000
InsertionSort,49.398736,25000
InsertionSort,387.928564,25000
InsertionSort,389.579471,25000
InsertionSort,390.32349,25000
InsertionSort,385.625617,25000
InsertionSort,380.724505,25000
InsertionSort,395.945993,25000
InsertionSort,381.669598,25000
InsertionSort,383.130258,25000
InsertionSort,385.559268,25000
InsertionSort,394.421847,100
InsertionSort,0.011942,100
InsertionSort,0.012222,100
InsertionSort,0.009987,100
InsertionSort,0.011594,100
InsertionSort,0.012572,100
InsertionSort,0.007194,100
InsertionSort,0.010336,100
InsertionSort,0.011174,100
InsertionSort,0.011454,100
InsertionSort,0.012082,1000
InsertionSort,0.594768,1000
InsertionSort,0.481486,1000
InsertionSort,0.461721,1000
InsertionSort,0.51473,1000
InsertionSort,0.517803,1000
InsertionSort,0.519131,1000
InsertionSort,0.442235,1000
InsertionSort,0.515638,1000
InsertionSort,0.509772,1000
InsertionSort,0.584711,2000
InsertionSort,1.701613,2000
InsertionSort,1.706363,2000
InsertionSort,1.713346,2000
InsertionSort,1.782839,2000
InsertionSort,2.041042,2000
InsertionSort,1.721797,2000
InsertionSort,1.734089,2000
InsertionSort,1.695047,2000
InsertionSort,1.690019,2000
InsertionSort,1.702591,3000
InsertionSort,3.955181,3000
InsertionSort,3.957207,3000
InsertionSort,3.905385,3000
InsertionSort,3.891696,3000
InsertionSort,3.885829,3000
InsertionSort,3.910483,3000
InsertionSort,3.88555,3000
InsertionSort,3.883733,3000
InsertionSort,4.064064,3000
InsertionSort,3.940166,4000
InsertionSort,9.756687,4000
InsertionSort,7.150699,4000
InsertionSort,7.095664,4000
InsertionSort,7.124229,4000
InsertionSort,7.206921,4000
InsertionSort,7.466312,4000
InsertionSort,7.113893,4000
InsertionSort,7.129538,4000
InsertionSort,8.007652,4000
InsertionSort,7.126185,5000
InsertionSort,11.22042,5000
InsertionSort,11.586459,5000
InsertionSort,11.557544,5000
InsertionSort,11.223004,5000
InsertionSort,11.324415,5000
InsertionSort,11.366039,5000
InsertionSort,11.327836,5000
InsertionSort,11.367088,5000
InsertionSort,11.321342,5000
InsertionSort,11.393417,6000
InsertionSort,18.187157,6000
InsertionSort,16.653932,6000
InsertionSort,16.454395,6000
InsertionSort,16.481843,6000
InsertionSort,16.520675,6000
InsertionSort,16.508803,6000
InsertionSort,16.770008,6000
InsertionSort,16.884548,6000
InsertionSort,16.454326,6000
InsertionSort,17.031564,7000
InsertionSort,22.850181,7000
InsertionSort,22.993216,7000
InsertionSort,23.126962,7000
InsertionSort,22.785507,7000
InsertionSort,23.605444,7000
InsertionSort,23.254772,7000
InsertionSort,23.239755,7000
InsertionSort,23.065921,7000
InsertionSort,23.527431,7000
InsertionSort,22.910035,8000
InsertionSort,29.676258,8000
InsertionSort,30.407496,8000
InsertionSort,30.234499,8000
InsertionSort,29.827604,8000
InsertionSort,30.27822,8000
InsertionSort,30.958264,8000
InsertionSort,29.717464,8000
InsertionSort,29.910994,8000
InsertionSort,34.807846,8000
InsertionSort,31.242798,9000
InsertionSort,38.518862,9000
InsertionSort,38.498119,9000
InsertionSort,38.453211,9000
InsertionSort,43.71631,9000
InsertionSort,40.648183,9000
InsertionSort,38.717211,9000
InsertionSort,38.405091,9000
InsertionSort,38.654145,9000
InsertionSort,39.005307,9000
InsertionSort,38.690601,10000
InsertionSort,48.8912,10000
InsertionSort,49.754578,10000
InsertionSort,49.009581,10000
InsertionSort,50.582686,10000
InsertionSort,48.987581,10000
InsertionSort,48.605759,10000
InsertionSort,49.12007,10000
InsertionSort,50.283556,10000
InsertionSort,51.793733,10000
InsertionSort,48.486679,25000
InsertionSort,384.512836,25000
InsertionSort,385.998849,25000
InsertionSort,385.948563,25000
InsertionSort,385.527141,25000
InsertionSort,385.861402,25000
InsertionSort,383.250106,25000
InsertionSort,385.374328,25000
InsertionSort,382.778398,25000
InsertionSort,387.140684,25000
InsertionSort,382.979052,100
InsertionSort,0.011733,100
InsertionSort,0.011873,100
InsertionSort,0.009429,100
InsertionSort,0.010476,100
InsertionSort,0.009778,100
InsertionSort,0.009777,100
InsertionSort,0.010546,100
InsertionSort,0.011314,100
InsertionSort,0.00901,100
InsertionSort,0.009009,1000
InsertionSort,0.63814,1000
InsertionSort,0.675993,1000
InsertionSort,0.464374,1000
InsertionSort,0.450127,1000
InsertionSort,0.507606,1000
InsertionSort,0.455435,1000
InsertionSort,0.438603,1000
InsertionSort,0.509213,1000
InsertionSort,0.441327,1000
InsertionSort,0.443492,2000
InsertionSort,2.177511,2000
InsertionSort,3.226388,2000
InsertionSort,1.689111,2000
InsertionSort,1.796038,2000
InsertionSort,1.784794,2000
InsertionSort,1.7072,2000
InsertionSort,1.754762,2000
InsertionSort,1.70706,2000
InsertionSort,1.684711,2000
InsertionSort,1.709226,3000
InsertionSort,3.877448,3000
InsertionSort,3.905035,3000
InsertionSort,3.897493,3000
InsertionSort,3.945962,3000
InsertionSort,3.96887,3000
InsertionSort,3.887575,3000
InsertionSort,4.007213,3000
InsertionSort,4.154439,3000
InsertionSort,4.329112,3000
InsertionSort,5.498744,4000
InsertionSort,7.217607,4000
InsertionSort,7.144344,4000
InsertionSort,7.186807,4000
InsertionSort,7.119481,4000
InsertionSort,7.197283,4000
InsertionSort,7.205105,4000
InsertionSort,7.089169,4000
InsertionSort,7.245613,4000
InsertionSort,7.249175,4000
InsertionSort,7.168718,5000
InsertionSort,11.314776,5000
InsertionSort,11.415696,5000
InsertionSort,11.349487,5000
InsertionSort,11.387202,5000
InsertionSort,11.209525,5000
InsertionSort,11.379798,5000
InsertionSort,11.393208,5000
InsertionSort,11.254783,5000
InsertionSort,11.219093,5000
InsertionSort,11.25129,6000
InsertionSort,16.628301,6000
InsertionSort,16.692554,6000
InsertionSort,16.500142,6000
InsertionSort,16.518091,6000
InsertionSort,16.488897,6000
InsertionSort,18.06703,6000
InsertionSort,16.884548,6000
InsertionSort,16.545469,6000
InsertionSort,16.609164,6000
InsertionSort,16.538345,7000
InsertionSort,22.895508,7000
InsertionSort,23.015146,7000
InsertionSort,23.093577,7000
InsertionSort,24.261045,7000
InsertionSort,22.805692,7000
InsertionSort,22.844384,7000
InsertionSort,22.776638,7000
InsertionSort,22.914714,7000
InsertionSort,23.092809,7000
InsertionSort,23.546149,8000
InsertionSort,29.884315,8000
InsertionSort,31.275134,8000
InsertionSort,29.808607,8000
InsertionSort,29.764677,8000
InsertionSort,29.634283,8000
InsertionSort,29.77208,8000
InsertionSort,29.973432,8000
InsertionSort,30.228563,8000
InsertionSort,29.752804,8000
InsertionSort,31.167439,9000
InsertionSort,39.575701,9000
InsertionSort,38.327706,9000
InsertionSort,40.228506,9000
InsertionSort,38.541421,9000
InsertionSort,39.570183,9000
InsertionSort,38.790265,9000
InsertionSort,38.353897,9000
InsertionSort,39.359751,9000
InsertionSort,39.255408,9000
InsertionSort,39.190176,10000
InsertionSort,48.791257,10000
InsertionSort,48.624546,10000
InsertionSort,49.558393,10000
InsertionSort,49.484362,10000
InsertionSort,50.36967,10000
InsertionSort,48.689707,10000
InsertionSort,49.6216,10000
InsertionSort,49.064476,10000
InsertionSort,49.705969,10000
InsertionSort,48.482419,25000
InsertionSort,383.147509,25000
InsertionSort,382.264436,25000
InsertionSort,381.361458,25000
InsertionSort,395.138488,25000
InsertionSort,394.425968,25000
InsertionSort,401.159226,25000
InsertionSort,391.645446,25000
InsertionSort,396.62066,25000
InsertionSort,396.574774,25000
InsertionSort,389.862468,100
InsertionSort,0.011803,100
InsertionSort,0.010965,100
InsertionSort,0.010267,100
InsertionSort,0.011105,100
InsertionSort,0.011594,100
InsertionSort,0.010057,100
InsertionSort,0.010825,100
InsertionSort,0.010407,100
InsertionSort,0.009499,100
InsertionSort,0.007334,1000
InsertionSort,0.546019,1000
InsertionSort,0.443213,1000
InsertionSort,0.513334,1000
InsertionSort,0.520038,1000
InsertionSort,0.445797,1000
InsertionSort,0.440209,1000
InsertionSort,0.514242,1000
InsertionSort,0.847175,1000
InsertionSort,0.510749,1000
InsertionSort,0.452851,2000
InsertionSort,1.763213,2000
InsertionSort,1.689041,2000
InsertionSort,1.716698,2000
InsertionSort,1.765517,2000
InsertionSort,3.118692,2000
InsertionSort,1.800997,2000
InsertionSort,1.701055,2000
InsertionSort,1.763282,2000
InsertionSort,1.685899,2000
InsertionSort,1.683315,3000
InsertionSort,3.899867,3000
InsertionSort,3.966356,3000
InsertionSort,3.88953,3000
InsertionSort,3.968311,3000
InsertionSort,3.969219,3000
InsertionSort,3.900007,3000
InsertionSort,3.88967,3000
InsertionSort,4.004419,3000
InsertionSort,3.88122,3000
InsertionSort,3.917467,4000
InsertionSort,9.686426,4000
InsertionSort,7.195118,4000
InsertionSort,7.235486,4000
InsertionSort,7.223754,4000
InsertionSort,7.109144,4000
InsertionSort,7.215162,4000
InsertionSort,7.358198,4000
InsertionSort,8.261525,4000
InsertionSort,7.17668,4000
InsertionSort,7.191487,5000
InsertionSort,11.373443,5000
InsertionSort,11.197791,5000
InsertionSort,11.358846,5000
InsertionSort,11.501252,5000
InsertionSort,11.272312,5000
InsertionSort,11.295709,5000
InsertionSort,11.317011,5000
InsertionSort,11.31743,5000
InsertionSort,11.341735,5000
InsertionSort,12.818808,6000
InsertionSort,17.567526,6000
InsertionSort,16.907456,6000
InsertionSort,16.713228,6000
InsertionSort,16.457679,6000
InsertionSort,16.555735,6000
InsertionSort,16.666923,6000
InsertionSort,16.585627,6000
InsertionSort,16.634936,6000
InsertionSort,17.1431,6000
InsertionSort,16.71679,7000
InsertionSort,24.10439,7000
InsertionSort,22.847806,7000
InsertionSort,23.023596,7000
InsertionSort,23.104822,7000
InsertionSort,23.073812,7000
InsertionSort,23.614035,7000
InsertionSort,22.762111,7000
InsertionSort,22.818542,7000
InsertionSort,24.025958,7000
InsertionSort,23.143165,8000
InsertionSort,29.731781,8000
InsertionSort,29.695255,8000
InsertionSort,29.979508,8000
InsertionSort,29.673045,8000
InsertionSort,29.754829,8000
InsertionSort,30.573089,8000
InsertionSort,29.722632,8000
InsertionSort,31.180569,8000
InsertionSort,29.654118,8000
InsertionSort,30.132671,9000
InsertionSort,41.095237,9000
InsertionSort,39.554259,9000
InsertionSort,40.699517,9000
InsertionSort,38.964589,9000
InsertionSort,38.508595,9000
InsertionSort,44.048964,9000
InsertionSort,38.950062,9000
InsertionSort,40.537484,9000
InsertionSort,38.384138,9000
InsertionSort,38.635847,10000
InsertionSort,48.672876,10000
InsertionSort,49.441061,10000
InsertionSort,48.64899,10000
InsertionSort,48.690057,10000
InsertionSort,55.117061,10000
InsertionSort,49.222457,10000
InsertionSort,49.302635,10000
InsertionSort,48.889314,10000
InsertionSort,48.633975,10000
InsertionSort,48.852228,25000
InsertionSort,381.953851,25000
InsertionSort,382.653731,25000
InsertionSort,381.608765,25000
InsertionSort,387.082926,25000
InsertionSort,387.780989,25000
InsertionSort,380.982848,25000
InsertionSort,381.772544,25000
InsertionSort,383.722442,25000
InsertionSort,383.385318,25000
MergeSort,0.0,100
MergeSort,0.096241,100
MergeSort,0.086114,100
MergeSort,0.094076,100
MergeSort,0.047073,100
MergeSort,0.030241,100
MergeSort,0.029683,100
MergeSort,0.027308,100
MergeSort,0.032686,100
MergeSort,0.028845,100
MergeSort,0.027098,1000
MergeSort,0.288095,1000
MergeSort,0.27706,1000
MergeSort,0.383499,1000
MergeSort,0.842426,1000
MergeSort,1.257073,1000
MergeSort,0.84941,1000
MergeSort,1.22725,1000
MergeSort,0.731727,1000
MergeSort,0.796959,1000
MergeSort,1.52247,2000
MergeSort,2.016109,2000
MergeSort,1.770197,2000
MergeSort,1.892769,2000
MergeSort,2.011429,2000
MergeSort,0.688077,2000
MergeSort,0.496362,2000
MergeSort,0.446984,2000
MergeSort,0.568927,2000
MergeSort,0.342292,2000
MergeSort,0.313099,3000
MergeSort,0.350953,3000
MergeSort,0.361498,3000
MergeSort,0.415835,3000
MergeSort,0.371346,3000
MergeSort,0.36939,3000
MergeSort,0.361288,3000
MergeSort,0.355492,3000
MergeSort,0.414508,3000
MergeSort,0.358356,3000
MergeSort,0.374489,4000
MergeSort,0.798216,4000
MergeSort,0.77866,4000
MergeSort,0.542806,4000
MergeSort,0.48861,4000
MergeSort,0.546438,4000
MergeSort,0.543225,4000
MergeSort,0.542318,4000
MergeSort,0.547905,4000
MergeSort,0.545461,4000
MergeSort,0.516546,5000
MergeSort,0.640026,5000
MergeSort,0.643797,5000
MergeSort,0.855555,5000
MergeSort,0.687308,5000
MergeSort,0.628223,5000
MergeSort,0.66447,5000
MergeSort,0.649314,5000
MergeSort,0.688216,5000
MergeSort,0.676063,5000
MergeSort,0.609924,6000
MergeSort,0.815117,6000
MergeSort,0.762038,6000
MergeSort,0.750933,6000
MergeSort,0.817213,6000
MergeSort,0.786623,6000
MergeSort,0.808064,6000
MergeSort,0.768534,6000
MergeSort,0.826991,6000
MergeSort,0.81386,6000
MergeSort,0.817981,7000
MergeSort,1.472743,7000
MergeSort,0.885168,7000
MergeSort,0.961575,7000
MergeSort,0.956825,7000
MergeSort,0.90661,7000
MergeSort,0.904235,7000
MergeSort,0.895644,7000
MergeSort,0.904445,7000
MergeSort,0.904724,7000
MergeSort,0.934266,8000
MergeSort,1.09127,8000
MergeSort,1.090083,8000
MergeSort,1.545448,8000
MergeSort,1.058794,8000
MergeSort,1.030438,8000
MergeSort,1.094763,8000
MergeSort,1.034978,8000
MergeSort,1.088197,8000
MergeSort,1.02534,8000
MergeSort,1.371473,9000
MergeSort,1.213213,9000
MergeSort,1.969734,9000
MergeSort,1.231302,9000
MergeSort,1.282146,9000
MergeSort,1.287454,9000
MergeSort,1.204692,9000
MergeSort,1.222502,9000
MergeSort,1.24974,9000
MergeSort,1.209372,9000
MergeSort,1.256444,10000
MergeSort,1.409606,10000
MergeSort,1.431257,10000
MergeSort,1.414775,10000
MergeSort,1.360997,10000
MergeSort,1.394661,10000
MergeSort,1.347308,10000
MergeSort,1.382368,10000
MergeSort,1.584489,10000
MergeSort,1.343816,10000
MergeSort,1.832705,25000
MergeSort,3.852585,25000
MergeSort,3.804394,25000
MergeSort,3.997994,25000
MergeSort,4.874433,25000
MergeSort,3.963772,25000
MergeSort,4.603867,25000
MergeSort,3.86774,25000
MergeSort,3.82374,25000
MergeSort,3.873677,25000
MergeSort,3.801391,100
MergeSort,0.018369,100
MergeSort,0.014177,100
MergeSort,0.013619,100
MergeSort,0.009847,100
MergeSort,0.014387,100
MergeSort,0.013689,100
MergeSort,0.01327,100
MergeSort,0.014177,100
MergeSort,0.012502,100
MergeSort,0.014177,1000
MergeSort,0.151067,1000
MergeSort,0.137867,1000
MergeSort,0.152394,1000
MergeSort,0.175931,1000
MergeSort,0.113213,1000
MergeSort,0.109092,1000
MergeSort,0.150438,1000
MergeSort,0.112933,1000
MergeSort,0.162032,1000
MergeSort,0.150438,2000
MergeSort,0.295568,2000
MergeSort,0.297175,2000
MergeSort,0.379308,2000
MergeSort,0.293194,2000
MergeSort,0.294381,2000
MergeSort,0.292915,2000
MergeSort,0.258273,2000
MergeSort,0.297175,2000
MergeSort,0.291168,2000
MergeSort,0.270915,3000
MergeSort,0.365829,3000
MergeSort,0.414647,3000
MergeSort,0.363733,3000
MergeSort,0.41793,3000
MergeSort,0.354305,3000
MergeSort,0.359124,3000
MergeSort,0.36548,3000
MergeSort,0.414228,3000
MergeSort,0.365689,3000
MergeSort,0.421772,4000
MergeSort,0.503067,4000
MergeSort,0.493359,4000
MergeSort,0.482464,4000
MergeSort,0.487283,4000
MergeSort,0.548324,4000
MergeSort,0.790953,4000
MergeSort,0.497619,4000
MergeSort,0.59833,4000
MergeSort,0.588692,4000
MergeSort,0.483022,5000
MergeSort,0.619562,5000
MergeSort,0.617956,5000
MergeSort,0.789206,5000
MergeSort,0.610343,5000
MergeSort,0.684375,5000
MergeSort,0.670407,5000
MergeSort,0.618934,5000
MergeSort,0.634578,5000
MergeSort,0.64673,5000
MergeSort,0.620679,6000
MergeSort,0.817004,6000
MergeSort,0.824406,6000
MergeSort,0.775727,6000
MergeSort,0.80953,6000
MergeSort,0.844312,6000
MergeSort,0.752889,6000
MergeSort,0.764343,6000
MergeSort,0.802965,6000
MergeSort,1.244152,6000
MergeSort,0.766298,7000
MergeSort,0.899276,7000
MergeSort,1.077022,7000
MergeSort,0.970235,7000
MergeSort,1.009416,7000
MergeSort,0.923442,7000
MergeSort,0.949981,7000
MergeSort,0.915898,7000
MergeSort,0.955429,7000
MergeSort,1.008229,7000
MergeSort,0.948165,8000
MergeSort,1.01619,8000
MergeSort,1.036864,8000
MergeSort,1.02555,8000
MergeSort,1.108661,8000
MergeSort,1.087848,8000
MergeSort,1.042451,8000
MergeSort,1.041892,8000
MergeSort,1.176477,8000
MergeSort,1.097626,8000
MergeSort,1.028901,9000
MergeSort,1.318115,9000
MergeSort,1.207277,9000
MergeSort,1.94522,9000
MergeSort,1.194705,9000
MergeSort,1.215936,9000
MergeSort,1.19708,9000
MergeSort,1.191492,9000
MergeSort,1.811613,9000
MergeSort,1.370147,9000
MergeSort,1.207765,10000
MergeSort,1.403111,10000
MergeSort,1.446133,10000
MergeSort,1.366305,10000
MergeSort,2.140775,10000
MergeSort,1.365606,10000
MergeSort,1.372591,10000
MergeSort,1.454724,10000
MergeSort,1.441314,10000
MergeSort,1.436146,10000
MergeSort,1.523867,25000
MergeSort,3.6872,25000
MergeSort,3.748801,25000
MergeSort,3.77101,25000
MergeSort,4.824775,25000
MergeSort,3.933041,25000
MergeSort,3.897842,25000
MergeSort,3.802369,25000
MergeSort,3.746146,25000
MergeSort,3.812147,25000
MergeSort,3.824578,100
MergeSort,0.017461,100
MergeSort,0.015924,100
MergeSort,0.013619,100
MergeSort,0.0132,100
MergeSort,0.010755,100
MergeSort,0.014178,100
MergeSort,0.013619,100
MergeSort,0.014108,100
MergeSort,0.01306,100
MergeSort,0.014038,1000
MergeSort,0.152393,1000
MergeSort,0.154419,1000
MergeSort,0.153162,1000
MergeSort,0.151067,1000
MergeSort,0.109441,1000
MergeSort,0.173276,1000
MergeSort,0.121175,1000
MergeSort,0.152184,1000
MergeSort,0.14967,1000
MergeSort,0.111607,2000
MergeSort,0.294381,2000
MergeSort,0.241371,2000
MergeSort,0.243537,2000
MergeSort,0.232921,2000
MergeSort,0.230406,2000
MergeSort,0.256039,2000
MergeSort,0.292635,2000
MergeSort,0.29913,2000
MergeSort,0.290749,2000
MergeSort,0.256317,3000
MergeSort,0.361778,3000
MergeSort,0.365619,3000
MergeSort,0.355282,3000
MergeSort,0.353117,3000
MergeSort,0.419257,3000
MergeSort,0.362616,3000
MergeSort,0.36066,3000
MergeSort,0.353607,3000
MergeSort,0.384755,3000
MergeSort,0.427359,4000
MergeSort,0.489448,4000
MergeSort,0.546159,4000
MergeSort,0.482603,4000
MergeSort,0.48002,4000
MergeSort,0.551886,4000
MergeSort,0.791162,4000
MergeSort,0.5412,4000
MergeSort,0.544901,4000
MergeSort,0.503486,4000
MergeSort,0.486444,5000
MergeSort,1.014165,5000
MergeSort,0.686401,5000
MergeSort,0.645124,5000
MergeSort,0.673829,5000
MergeSort,0.677111,5000
MergeSort,0.672013,5000
MergeSort,0.625987,5000
MergeSort,0.656369,5000
MergeSort,0.680254,5000
MergeSort,0.94132,6000
MergeSort,0.861562,6000
MergeSort,0.779917,6000
MergeSort,0.807715,6000
MergeSort,0.807505,6000
MergeSort,0.805898,6000
MergeSort,0.776146,6000
MergeSort,1.238705,6000
MergeSort,0.779848,6000
MergeSort,0.817213,6000
MergeSort,0.836419,7000
MergeSort,1.122209,7000
MergeSort,0.908775,7000
MergeSort,1.193029,7000
MergeSort,0.902839,7000
MergeSort,0.950539,7000
MergeSort,0.890686,7000
MergeSort,1.000546,7000
MergeSort,1.042032,7000
MergeSort,0.893409,7000
MergeSort,0.939994,8000
MergeSort,1.066476,8000
MergeSort,1.090432,8000
MergeSort,1.162369,8000
MergeSort,1.179689,8000
MergeSort,1.028832,8000
MergeSort,1.058724,8000
MergeSort,1.091409,8000
MergeSort,1.042102,8000
MergeSort,1.032953,8000
MergeSort,1.094832,9000
MergeSort,1.209442,9000
MergeSort,1.212305,9000
MergeSort,1.207137,9000
MergeSort,1.20546,9000
MergeSort,1.575479,9000
MergeSort,1.936559,9000
MergeSort,1.577505,9000
MergeSort,1.229067,9000
MergeSort,1.215936,9000
MergeSort,1.211747,10000
MergeSort,1.36428,10000
MergeSort,1.382648,10000
MergeSort,1.506965,10000
MergeSort,1.366305,10000
MergeSort,2.048025,10000
MergeSort,1.404159,10000
MergeSort,1.467644,10000
MergeSort,2.26153,10000
MergeSort,2.201676,10000
MergeSort,1.331524,25000
MergeSort,4.033124,25000
MergeSort,4.438064,25000
MergeSort,3.732527,25000
MergeSort,3.847835,25000
MergeSort,5.054972,25000
MergeSort,3.810051,25000
MergeSort,3.770731,25000
MergeSort,3.990382,25000
MergeSort,3.774432,25000
MergeSort,4.203537,100
MergeSort,0.014597,100
MergeSort,0.01306,100
MergeSort,0.01306,100
MergeSort,0.014597,100
MergeSort,0.01334,100
MergeSort,0.012292,100
MergeSort,0.012781,100
MergeSort,0.014318,100
MergeSort,0.014178,100
MergeSort,0.01292,1000
MergeSort,0.112445,1000
MergeSort,0.134585,1000
MergeSort,0.152742,1000
MergeSort,0.142686,1000
MergeSort,0.151905,1000
MergeSort,0.112514,1000
MergeSort,0.11007,1000
MergeSort,0.107905,1000
MergeSort,0.159378,1000
MergeSort,0.14953,2000
MergeSort,0.288165,2000
MergeSort,0.248007,2000
MergeSort,0.293333,2000
MergeSort,0.227752,2000
MergeSort,0.293054,2000
MergeSort,0.290749,2000
MergeSort,0.371137,2000
MergeSort,0.258483,2000
MergeSort,0.367225,2000
MergeSort,0.296965,3000
MergeSort,0.415276,3000
MergeSort,0.403194,3000
MergeSort,0.421562,3000
MergeSort,0.456133,3000
MergeSort,0.389994,3000
MergeSort,0.416952,3000
MergeSort,0.362965,3000
MergeSort,0.470241,3000
MergeSort,0.362407,3000
MergeSort,0.394533,4000
MergeSort,0.566483,4000
MergeSort,0.5544,4000
MergeSort,0.789975,4000
MergeSort,0.507956,4000
MergeSort,0.540642,4000
MergeSort,0.489657,4000
MergeSort,0.4884,4000
MergeSort,0.544692,4000
MergeSort,0.498947,4000
MergeSort,0.482743,5000
MergeSort,0.688495,5000
MergeSort,0.675016,5000
MergeSort,0.758197,5000
MergeSort,0.691917,5000
MergeSort,0.707003,5000
MergeSort,0.918203,5000
MergeSort,0.807435,5000
MergeSort,1.005435,5000
MergeSort,0.702324,5000
MergeSort,0.636324,6000
MergeSort,0.783759,6000
MergeSort,0.808483,6000
MergeSort,0.822591,6000
MergeSort,0.811835,6000
MergeSort,0.755193,6000
MergeSort,1.238146,6000
MergeSort,0.752051,6000
MergeSort,0.873366,6000
MergeSort,0.771187,6000
MergeSort,0.874134,7000
MergeSort,1.088966,7000
MergeSort,0.968699,7000
MergeSort,0.99454,7000
MergeSort,0.919181,7000
MergeSort,1.320978,7000
MergeSort,0.914292,7000
MergeSort,0.939365,7000
MergeSort,0.899276,7000
MergeSort,0.90214,7000
MergeSort,0.951168,8000
MergeSort,1.076673,8000
MergeSort,1.041404,8000
MergeSort,1.1968,8000
MergeSort,1.032673,8000
MergeSort,1.402552,8000
MergeSort,1.695816,8000
MergeSort,1.029461,8000
MergeSort,1.042451,8000
MergeSort,1.03861,8000
MergeSort,1.06047,9000
MergeSort,1.245409,9000
MergeSort,1.295206,9000
MergeSort,1.76475,9000
MergeSort,1.181575,9000
MergeSort,1.187232,9000
MergeSort,1.196451,9000
MergeSort,1.288571,9000
MergeSort,1.189257,9000
MergeSort,1.254489,9000
MergeSort,1.191563,10000
MergeSort,1.369029,10000
MergeSort,1.448019,10000
MergeSort,1.475187,10000
MergeSort,1.413099,10000
MergeSort,1.351708,10000
MergeSort,1.834381,10000
MergeSort,1.414775,10000
MergeSort,1.625556,10000
MergeSort,1.461149,10000
MergeSort,1.403739,25000
MergeSort,3.741397,25000
MergeSort,3.979765,25000
MergeSort,4.658413,25000
MergeSort,3.811448,25000
MergeSort,4.657365,25000
MergeSort,3.770451,25000
MergeSort,5.83922,25000
MergeSort,5.188649,25000
MergeSort,4.046883,25000
MergeSort,4.01322,100
MergeSort,0.015854,100
MergeSort,0.014038,100
MergeSort,0.012013,100
MergeSort,0.015435,100
MergeSort,0.010197,100
MergeSort,0.015505,100
MergeSort,0.013899,100
MergeSort,0.013549,100
MergeSort,0.013619,100
MergeSort,0.013689,1000
MergeSort,0.122641,1000
MergeSort,0.115308,1000
MergeSort,0.116845,1000
MergeSort,0.148413,1000
MergeSort,0.108603,1000
MergeSort,0.14925,1000
MergeSort,0.152114,1000
MergeSort,0.107695,1000
MergeSort,0.142196,1000
MergeSort,0.11482,2000
MergeSort,0.231524,2000
MergeSort,0.22887,2000
MergeSort,0.236273,2000
MergeSort,0.293962,2000
MergeSort,0.241161,2000
MergeSort,0.238997,2000
MergeSort,0.227403,2000
MergeSort,0.227124,2000
MergeSort,0.235924,2000
MergeSort,0.235854,3000
MergeSort,0.355632,3000
MergeSort,0.366736,3000
MergeSort,0.370648,3000
MergeSort,0.361498,3000
MergeSort,0.367924,3000
MergeSort,0.414927,3000
MergeSort,0.418069,3000
MergeSort,0.4136,3000
MergeSort,0.420375,3000
MergeSort,0.427568,4000
MergeSort,0.544343,4000
MergeSort,0.54567,4000
MergeSort,0.548045,4000
MergeSort,0.545321,4000
MergeSort,0.4928,4000
MergeSort,0.792,4000
MergeSort,0.490635,4000
MergeSort,0.589041,4000
MergeSort,0.527651,4000
MergeSort,0.496222,5000
MergeSort,0.675295,5000
MergeSort,0.619562,5000
MergeSort,0.675645,5000
MergeSort,0.636184,5000
MergeSort,0.672851,5000
MergeSort,0.713428,5000
MergeSort,0.643238,5000
MergeSort,0.66908,5000
MergeSort,0.785924,5000
MergeSort,0.672292,6000
MergeSort,0.772095,6000
MergeSort,1.242756,6000
MergeSort,0.811137,6000
MergeSort,0.788718,6000
MergeSort,0.810997,6000
MergeSort,0.758896,6000
MergeSort,0.749466,6000
MergeSort,0.813581,6000
MergeSort,0.816934,6000
MergeSort,0.743949,7000
MergeSort,1.049785,7000
MergeSort,0.900673,7000
MergeSort,0.895784,7000
MergeSort,0.964578,7000
MergeSort,0.895854,7000
MergeSort,0.965905,7000
MergeSort,0.913734,7000
